0,1,2,age,campaign,day,previous,4,6,8,10,12,14,16,job_0,job_1,job_2,job_3,month_1,month_3,y
-0.2684077959945735,-0.5038458000457857,-0.4848836874407712,-0.5553875505959891,0.043914713529745825,1.5774179573684137,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,0,0,0
-0.42833171157724154,-0.7075790248764986,-0.4848836874407712,0.412401871521798,0.043914713529745825,1.0873657110582609,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0
-0.43189277042624835,-0.6493695320677234,-0.4848836874407712,-0.265050723960653,0.043914713529745825,-0.9953563357598881,-0.3356574119260519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
-0.31696768939012043,-0.07212539504737032,-0.4848836874407712,0.025286102674683165,0.6875167542158598,-0.9953563357598881,-0.3356574119260519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
-0.4335114335394332,-0.6930266516743049,1.3791883937254186,-0.9425033194431041,-0.5996873271563681,-1.7304347052251172,0.13167014154518392,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,1,1,0
-0.453582856142926,-0.8773567122354261,-0.4848836874407712,-0.36182966617243173,5.514532059361714,1.82244408052349,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0
-0.2959250689187168,0.5924329811861454,2.86504295117673,0.7027386981571342,0.043914713529745825,-0.2602779662946591,3.4029630158438344,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0
-0.43059783993570044,0.4954171598381869,-0.4848836874407712,-0.4586086083842104,0.043914713529745825,1.0873657110582609,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0
-0.4079365563511118,-0.9889249067855783,2.80200669722425,0.7027386981571342,0.6875167542158598,-0.9953563357598881,2.000980355430127,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
-0.37232596786104405,-0.4747410536413981,-0.4848836874407712,-0.4586086083842104,0.043914713529745825,-1.1178693973374263,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,0,1,1,0,0
0.2783766036392856,-0.8385503836962427,-0.4848836874407712,0.7027386981571342,-0.5996873271563681,-0.5053040894497355,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
0.24017615416812207,0.17526494938992385,-0.4848836874407712,-0.5553875505959891,1.3311187949019736,0.5973134647481082,-0.3356574119260519,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0
-0.39466351882299566,-0.6251155767307338,-0.4848836874407712,0.7027386981571342,1.3311187949019736,-0.2602779662946591,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
-0.4202383960113171,-0.5960108303263463,-0.4848836874407712,-0.7489454350195466,-0.5996873271563681,0.22977428001549366,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0
-0.43318770091679626,-0.8288488015614466,-0.4848836874407712,-0.5553875505959891,-0.5996873271563681,0.22977428001549366,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1,1,0,0
0.4612855354291793,-0.552353710719765,0.7037999585202775,1.7673070624867002,-0.5996873271563681,0.3522873415930318,0.5989976950164198,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0
1.1699362463815284,-0.746385353415682,0.8748983621055799,0.5091808137335767,0.043914713529745825,0.10726121843795547,2.000980355430127,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0
-0.4351300966526181,-0.7706393087526716,-0.4848836874407712,1.8640860046984788,-0.5996873271563681,-0.9953563357598881,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0
-0.42315198961504985,0.4420584580968098,-0.4848836874407712,-1.1360612038666615,-0.2778863068133111,0.10726121843795547,-0.3356574119260519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0
-0.3765344919553248,-0.6202647856633359,-0.4848836874407712,-0.8457243772313253,-0.5996873271563681,-1.2403824589149646,-0.3356574119260519,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
-0.8932117576839448,-0.7754900998200694,-0.4848836874407712,0.2188439870982406,-0.5996873271563681,-0.7503302126048118,-0.3356574119260519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,0
-0.3849515401438862,-0.7754900998200694,-0.4848836874407712,0.8962965825806917,-0.5996873271563681,0.22977428001549366,-0.3356574119260519,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,1,0,0
-0.22438015931594418,0.04914438163757781,1.2891366023647335,0.7027386981571342,-0.5996873271563681,1.4549048957908755,0.5989976950164198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,1,0,0
-0.3807430160496055,-0.8870582943702219,-0.4848836874407712,-1.0392822616548827,3.2619249169603153,1.3323918342133372,-0.3356574119260519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
-0.07611061814820737,-0.6251155767307338,2.315727023876548,-1.2328401460784402,0.36571573387280276,1.3323918342133372,2.000980355430127,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
-0.19200689705224622,-0.033319066508186924,2.11761308288304,-1.1360612038666615,-0.5996873271563681,-1.2403824589149646,2.000980355430127,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
0.09449647398148106,-0.14973805212573715,-0.4848836874407712,1.6705281202749214,-0.5996873271563681,-0.1377649047171209,-0.3356574119260519,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0
-0.8614859606655207,0.7428075042754811,-0.4848836874407712,0.31562292931001934,-0.5996873271563681,-1.7304347052251172,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,1,0
-0.11398733499673402,0.4032521295576264,0.31657725566932987,-0.6521664928077678,-0.5996873271563681,-1.485408582070041,0.5989976950164198,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0
-0.6067083866502175,-0.24190308240629774,-0.4848836874407712,-0.7489454350195466,0.6875167542158598,-0.6278171510272736,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,0,0,0,0,0
-0.3548444062386471,-0.46989026257400024,-0.4848836874407712,-1.5231769727137763,-0.5996873271563681,-0.2602779662946591,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0
-0.6526784190646686,-0.4262331429674189,-0.4848836874407712,-1.0392822616548827,-0.2778863068133111,-0.5053040894497355,-0.3356574119260519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
-0.4351300966526181,-0.6445187410003256,-0.4848836874407712,-0.7489454350195466,3.2619249169603153,0.8423395879031845,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0
0.11133057035860404,-0.8579535479658342,-0.4848836874407712,-0.5553875505959891,0.36571573387280276,-1.1178693973374263,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0,1,0
-0.4351300966526181,-0.10123014145175789,-0.4848836874407712,1.5737491780631427,-0.2778863068133111,0.7198265263256464,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
1.2981343649457726,2.8189460811217937,-0.4848836874407712,0.12206504488646189,-0.5996873271563681,0.10726121843795547,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,1,0
-0.43480636402998113,-0.30981415734986867,-0.4848836874407712,-0.265050723960653,-0.5996873271563681,-1.1178693973374263,-0.3356574119260519,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
0.15212088081086345,-0.05272223077777863,-0.4848836874407712,-1.0392822616548827,0.36571573387280276,0.22977428001549366,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
-0.20301380622190351,1.1842294914086922,-0.4848836874407712,-0.8457243772313253,-0.2778863068133111,1.6999310189459518,-0.3356574119260519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0
-0.4351300966526181,-0.26615703774328736,-0.4848836874407712,-0.7489454350195466,-0.2778863068133111,0.3522873415930318,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,1,1,1,0,0
-0.35225454525755123,-0.4019791876304293,-0.4848836874407712,0.412401871521798,-0.2778863068133111,0.5973134647481082,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,0,0
-0.42833171157724154,-0.34376969482165415,-0.4848836874407712,1.0898544670042492,3.9055269576464293,1.4549048957908755,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0
-0.41959093076604315,-0.2613062466758894,-0.4848836874407712,-1.1360612038666615,-0.5996873271563681,0.8423395879031845,-0.3356574119260519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,1,0,1,0
-0.26096194567392295,-0.8239980104940489,-0.4848836874407712,1.7673070624867002,-0.2778863068133111,0.22977428001549366,-0.3356574119260519,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0
-0.421209593879228,0.3838489652880347,-0.4848836874407712,-0.9425033194431041,1.3311187949019736,-0.87284327418235,-0.3356574119260519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,0
-0.16189976314700708,-0.9986264889203741,-0.4848836874407712,-0.265050723960653,1.3311187949019736,-0.87284327418235,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0
-0.339952705597346,-0.5863092481915504,-0.4848836874407712,-0.07149283953709555,0.6875167542158598,0.8423395879031845,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0
-0.4351300966526181,-0.5572045017871629,-0.4848836874407712,1.2834123514278064,0.043914713529745825,1.6999310189459518,-0.3356574119260519,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0
-0.43124530518097437,0.37414738315323876,-0.4848836874407712,0.31562292931001934,0.043914713529745825,-0.6278171510272736,-0.3356574119260519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
-0.4257418505961457,-0.6008616213937442,-0.4848836874407712,-0.6521664928077678,-0.2778863068133111,0.10726121843795547,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0
1.4891366123015908,-0.08667776824956411,-0.4848836874407712,4.09000167556939,0.043914713529745825,1.6999310189459518,-0.3356574119260519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0
-0.3541969409933732,-0.6493695320677234,-0.4848836874407712,0.5091808137335767,-0.2778863068133111,-1.2403824589149646,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
-0.42833171157724154,-0.10123014145175789,-0.4848836874407712,-1.3296190882902188,0.36571573387280276,1.6999310189459518,-0.3356574119260519,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
-0.2357108011082385,0.2189220689965052,-0.4848836874407712,-1.3296190882902188,-0.5996873271563681,-1.3628955204925026,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,1,1,0
-0.44937433204864524,-0.08182697718216618,-0.4848836874407712,-1.5231769727137763,-0.5996873271563681,-0.9953563357598881,-0.3356574119260519,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,0,0,1,0
-0.26225687616447085,-0.4989950089783878,-0.4848836874407712,1.1866334092160278,0.36571573387280276,1.5774179573684137,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0,1,0
-0.39563471669090655,-0.8191472194266508,2.477820248325782,-0.5553875505959891,0.6875167542158598,0.47480040317057,2.000980355430127,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0
1.2243233269845408,-0.5086965911131837,-0.4848836874407712,1.5737491780631427,-0.2778863068133111,-1.7304347052251172,-0.3356574119260519,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,0,1,1,0
-0.3862464706344342,-0.8142964283592529,-0.4848836874407712,-0.265050723960653,-0.5996873271563681,0.10726121843795547,-0.3356574119260519,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,0
-0.24607024503262187,0.5778806079839518,-0.4848836874407712,0.6059597559453554,-0.2778863068133111,-0.2602779662946591,-0.3356574119260519,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,0,0
-0.26678913288138856,-0.7609377266178758,-0.4848836874407712,0.5091808137335767,0.36571573387280276,1.0873657110582609,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
-0.4351300966526181,-0.3340681126868583,-0.4848836874407712,1.8640860046984788,-0.5996873271563681,-1.6079216436475792,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,1,1,0
0.6144110659364709,-0.09637935038435996,2.504835785733988,-0.265050723960653,0.6875167542158598,0.10726121843795547,0.13167014154518392,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0
0.09449647398148106,-0.7560869355504778,-0.4848836874407712,-0.7489454350195466,-0.5996873271563681,0.22977428001549366,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,1,0,1,1,0,0
-0.3357441815030653,-0.48929342684359195,-0.4848836874407712,-1.0392822616548827,-0.2778863068133111,-0.9953563357598881,-0.3356574119260519,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,1,0,0,1,0
-0.4341588987847072,-0.13518567892354336,-0.4848836874407712,-1.2328401460784402,-0.2778863068133111,-0.2602779662946591,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0
-0.28006217040950476,2.6879747223020494,-0.4848836874407712,-0.6521664928077678,-0.5996873271563681,-0.6278171510272736,-0.3356574119260519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0
-1.0450423577006882,-0.6590711142025193,2.1266182620191083,-0.265050723960653,-0.2778863068133111,-1.2403824589149646,0.13167014154518392,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0
-0.4351300966526181,-0.9840741157181803,-0.4848836874407712,-0.16827178174887428,1.3311187949019736,-0.5053040894497355,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
0.2226945925457251,-0.6348171588655297,2.6669290101832215,-0.265050723960653,0.36571573387280276,-1.3628955204925026,0.5989976950164198,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
-0.07481568765765947,-0.6542203231351215,-0.4848836874407712,1.0898544670042492,-0.5996873271563681,-0.9953563357598881,-0.3356574119260519,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,1,0
1.1968060540603978,0.3207886814118616,2.5498616814143307,1.5737491780631427,-0.5996873271563681,-0.01525184313958272,0.13167014154518392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0
-0.4351300966526181,-0.4019791876304293,-0.4848836874407712,-0.07149283953709555,-0.5996873271563681,-1.1178693973374263,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0
-0.4280079789546046,-0.6881758606069068,1.3881935728614874,-0.7489454350195466,-0.2778863068133111,1.6999310189459518,0.13167014154518392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0
-0.3227948765975861,-0.9840741157181803,-0.4848836874407712,-0.6521664928077678,3.5837259373033725,1.5774179573684137,-0.3356574119260519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
-0.4157061392943993,-0.3146649484172666,-0.4848836874407712,-0.8457243772313253,1.3311187949019736,0.3522873415930318,-0.3356574119260519,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
-0.4338351661620702,2.329016183314603,-0.4848836874407712,-1.7167348571373338,-0.5996873271563681,0.47480040317057,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,1,0
0.5503120066543488,1.528635657193945,-0.4848836874407712,-0.8457243772313253,-0.5996873271563681,0.47480040317057,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0
-0.4302741073130634,0.1267570387159446,-0.4848836874407712,1.8640860046984788,-0.5996873271563681,-0.2602779662946591,-0.3356574119260519,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0
-0.42962664206778944,-0.6978774427417027,2.6849393684553586,-0.7489454350195466,-0.5996873271563681,-0.38279102787219726,0.13167014154518392,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0
-0.22308522882539625,0.19466811365951556,-0.4848836874407712,-0.36182966617243173,1.0093177745589166,-1.485408582070041,-0.3356574119260519,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,0
-0.37815315506850966,-0.5620552928545608,-0.4848836874407712,0.7995176403689129,-0.2778863068133111,-0.2602779662946591,-0.3356574119260519,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,1,0,1,0
-0.4286554441998785,1.2181850288804779,-0.4848836874407712,-0.36182966617243173,0.36571573387280276,-0.1377649047171209,-0.3356574119260519,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,1,0
0.04399418485011216,0.024890426300588183,-0.4848836874407712,-0.7489454350195466,-0.5996873271563681,-1.3628955204925026,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0
-0.4367487597658031,-0.872505921168028,-0.4848836874407712,0.025286102674683165,4.549128998332543,1.5774179573684137,-0.3356574119260519,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,1,0
-0.41085014995484465,-0.5669060839219588,-0.4848836874407712,0.8962965825806917,-0.5996873271563681,-1.2403824589149646,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0
-0.11560599810991892,-0.7512361444830798,-0.4848836874407712,1.3801912936395853,0.36571573387280276,0.22977428001549366,-0.3356574119260519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0
-0.37459209621950285,-0.736683771280886,-0.4848836874407712,-1.0392822616548827,0.36571573387280276,1.4549048957908755,-0.3356574119260519,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0
-0.30142852350354543,0.25287760646829066,-0.4848836874407712,-0.8457243772313253,-0.5996873271563681,0.3522873415930318,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0
-0.4351300966526181,-0.4795918447087961,-0.4848836874407712,-0.265050723960653,-0.2778863068133111,-0.5053040894497355,-0.3356574119260519,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
2.92456706107396,1.4801277465199656,-0.4848836874407712,-0.07149283953709555,0.043914713529745825,0.10726121843795547,-0.3356574119260519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0
